FileName,FirstLine,USCAct01,USCAct02,USCAct03,USCAct04,USCAct05,USCAct06,USCAct07,USCAct08,USCAct09,USCAct10,USCAct11,USCAct12,USCAct13,USCAct14,USCAct15,USCAct16,USCAct17,USCAct18,USCAct19,USCAct20,USCAct21,USCAct22,USCAct23,USCAct24,USCAct25,USCAct26,USCAct27,USCAct28,USCAct29,USCAct30
CFR-1997/title-30/CFR-1997-title30-vol3-part92.xml,918—LOUISIANA</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part40.xml,652—MINING AND MINERAL RESOURCES RESEARCH INSTITUTE PROGRAM</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part33.xml,773—REQUIREMENTS FOR PERMITS AND PERMIT PROCESSING</HD>,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
CFR-1997/title-30/CFR-1997-title30-vol3-part80.xml,902—ALASKA</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part0.xml,"<?xml version=""1.0"" encoding=""UTF-8""?>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part26.xml,755—TRIBAL-FEDERAL INTERGOVERNMENTAL AGREEMENTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part1.xml,700—GENERAL</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part41.xml,784—UNDERGROUND MINING PERMIT APPLICATIONS—MINIMUM REQUIREMENTS FOR RECLAMATION AND OPERATION PLAN</HD>,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part58.xml,842—FEDERAL INSPECTIONS AND MONITORING</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part42.xml,104—PATTERN OF VIOLATIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part25.xml,252—OUTER CONTINENTAL SHELF (OCS) OIL AND GAS INFORMATION PROGRAM</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part44.xml,800—BOND AND INSURANCE REQUIREMENTS FOR SURFACE COAL MINING AND RECLAMATION OPERATIONS UNDER REGULATORY PROGRAMS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part8.xml,212—RECORDS AND FILES MAINTENANCE</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part98.xml,926—MONTANA</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part74.xml,882—RECLAMATION ON PRIVATE LAND</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part24.xml,746—REVIEW AND APPROVAL OF MINING PLANS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part36.xml,401—STATE WATER RESEARCH INSTITUTE PROGRAM</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part94.xml,921—MASSACHUSETTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part14.xml,26—LIGHTING EQUIPMENT FOR ILLUMINATING UNDERGROUND WORKINGS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part21.xml,242—NOTICES AND ORDERS [RESERVED]</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part51.xml,822—SPECIAL PERMANENT PROGRAM PERFORMANCE STANDARDS—OPERATIONS IN ALLUVIAL VALLEY FLOORS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part109.xml,943—TEXAS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part6.xml,208—SALE OF FEDERAL ROYALTY OIL</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part16.xml,230—RECOUPMENTS AND REFUNDS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part35.xml,72—HEALTH STANDARDS FOR COAL MINES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part101.xml,934—NORTH DAKOTA</HD>,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part62.xml,850—PERMANENT REGULATORY PROGRAM REQUIREMENTS—STANDARDS FOR CERTIFICATION OF BLASTERS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part7.xml,710—INITIAL REGULATORY PROGRAM</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part34.xml,71—MANDATORY HEALTH STANDARDS—SURFACE COAL MINES AND SURFACE WORK AREAS OF UNDERGROUND COAL MINES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part66.xml,873—FUTURE RECLAMATION SET-ASIDE PROGRAM</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part88.xml,914—INDIANA</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part12.xml,23—TELEPHONES AND SIGNALING DEVICES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part111.xml,946—VIRGINIA</HD>,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part40.xml,100—CRITERIA AND PROCEDURES FOR PROPOSED ASSESSMENT OF CIVIL PENALTIES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part107.xml,941—SOUTH DAKOTA</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part34.xml,"774—REVISION; RENEWAL; AND TRANSFER, ASSIGNMENT, OR SALE OF PERMIT RIGHTS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part12.xml,"219—DISTRIBUTION AND DISBURSEMENT OF ROYALTIES, RENTALS, AND BONUSES</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part71.xml,"879—ACQUISITION, MANAGEMENT, AND DISPOSITION OF LANDS AND WATER</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part8.xml,715—GENERAL PERFORMANCE STANDARDS</HD>,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part100.xml,933—NORTH CAROLINA</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part27.xml,48—TRAINING AND RETRAINING OF MINERS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part50.xml,820—SPECIAL PERMANENT PROGRAM PERFORMANCE STANDARDS—ANTHRACITE MINES IN PENNSYLVANIA</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part38.xml,779—SURFACE MINING PERMIT APPLICATIONS—MINIMUM REQUIREMENTS FOR INFORMATION ON ENVIRONMENTAL RESOURCES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part14.xml,724—INDIVIDUAL CIVIL PENALTIES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part59.xml,843—FEDERAL ENFORCEMENT</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part85.xml,910—GEORGIA</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part35.xml,301—PROCEDURES UNDER SURFACE MINING CONTROL AND RECLAMATION ACT OF 1977</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part18.xml,233—ESCROW AND INVESTMENTS [RESERVED]</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part20.xml,735—GRANTS FOR PROGRAM DEVELOPMENT AND ADMINISTRATION AND ENFORCEMENT</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part0.xml,"<?xml version=""1.0"" encoding=""UTF-8""?>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part10.xml,717—UNDERGROUND MINING GENERAL PERFORMANCE STANDARDS</HD>,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part52.xml,823—SPECIAL PERMANENT PROGRAM PERFORMANCE STANDARDS—OPERATIONS ON PRIME FARMLAND</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part103.xml,936—OKLAHOMA</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part43.xml,S 105-199—[Reserved]</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part53.xml,824—SPECIAL PERMANENT PROGRAM PERFORMANCE STANDARDS—MOUNTAINTOP REMOVAL</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part28.xml,259—MINERAL LEASING: DEFINITIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part108.xml,942—TENNESSEE</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part9.xml,216—PRODUCTION ACCOUNTING</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part9.xml,20—ELECTRIC MINE LAMPS OTHER THAN STANDARD CAP LAMPS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part7.xml,210—FORMS AND REPORTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part19.xml,234—BONDING—PAYMENT LIABILITY [RESERVED]</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part3.xml,702—EXEMPTION FOR COAL EXTRACTION INCIDENTAL TO THE EXTRACTION OF OTHER MINERALS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part46.xml,815—PERMANENT PROGRAM PERFORMANCE STANDARDS—COAL EXPLORATION</HD>,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part31.xml,769—PETITION PROCESS FOR DESIGNATION OF FEDERAL LANDS AS UNSUITABLE FOR ALL OR CERTAIN TYPES OF SURFACE COAL MINING OPERATIONS AND FOR TERMINATION OF PREVIOUS DESIGNATIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part7.xml,18—ELECTRIC MOTOR-DRIVEN MINE EQUIPMENT AND ACCESSORIES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part70.xml,877—RIGHTS OF ENTRY</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part96.xml,924—MISSISSIPPI</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part83.xml,905—CALIFORNIA</HD>,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CFR-1997/title-30/CFR-1997-title30-vol3-part91.xml,917—KENTUCKY</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part8.xml,19—ELECTRIC CAP LAMPS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part38.xml,"77—MANDATORY SAFETY STANDARDS, SURFACE COAL MINES AND SURFACE WORK AREAS OF UNDERGROUND COAL MINES</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part5.xml,207—SALES AGREEMENTS OR CONTRACTS GOVERNING THE DISPOSAL OF LEASE PRODUCTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part13.xml,723—CIVIL PENALTIES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part15.xml,27—METHANE-MONITORING SYSTEMS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part0.xml,"<?xml version=""1.0"" encoding=""UTF-8""?>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part42.xml,785—REQUIREMENTS FOR PERMITS FOR SPECIAL CATEGORIES OF MINING</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part27.xml,256—LEASING OF SULPHUR OR OIL AND GAS IN THE OUTER CONTINENTAL SHELF</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part32.xml,58—HEALTH STANDARDS FOR METAL AND NONMETAL MINES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part30.xml,56—SAFETY AND HEALTH STANDARDS—SURFACE METAL AND NONMETAL MINES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part22.xml,740—GENERAL REQUIREMENTS FOR SURFACE COAL MINING AND RECLAMATION OPERATIONS ON FEDERAL LANDS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part26.xml,254—OIL-SPILL RESPONSE REQUIREMENTS FOR FACILITIES LOCATED SEAWARD OF THE COAST LINE</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part31.xml,"280—PROSPECTING FOR MINERALS OTHER THAN OIL, GAS, AND SULPHUR IN THE OUTER CONTINENTAL SHELF</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part99.xml,931—NEW MEXICO</HD>,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part17.xml,232—INTEREST PAYMENTS [RESERVED]</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part106.xml,939—RHODE ISLAND</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part86.xml,912—IDAHO</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part3.xml,203—RELIEF OR REDUCTION IN ROYALTY RATES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part13.xml,220—ACCOUNTING PROCEDURES FOR DETERMINING NET PROFIT SHARE PAYMENT FOR OUTER CONTINENTAL SHELF OIL AND GAS LEASES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part38.xml,601—SALES OF HELIUM BY AND RENTAL OF CONTAINERS FROM THE BUREAU OF MINES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part39.xml,602—HELIUM DISTRIBUTION CONTRACTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part49.xml,819—SPECIAL PERMANENT PROGRAM PERFORMANCE STANDARDS-AUGER MINING</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part34.xml,290—APPEALS PROCEDURES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part15.xml,725—REIMBURSEMENTS TO STATES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part33.xml,"282—OPERATIONS IN THE OUTER CONTINENTAL SHELF FOR MINERALS OTHER THAN OIL, GAS, AND SULPHUR</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part19.xml,733—MAINTENANCE OF STATE PROGRAMS AND PROCEDURES FOR SUBSTITUTING FEDERAL ENFORCEMENT OF STATE PROGRAMS AND WITHDRAWING APPROVAL OF STATE PROGRAMS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part31.xml,57—SAFETY AND HEALTH STANDARDS—UNDERGROUND METAL AND NONMETAL MINES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part19.xml,35—FIRE-RESISTANT HYDRAULIC FLUIDS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part30.xml,764—STATE PROCESSES FOR DESIGNATING AREAS UNSUITABLE FOR SURFACE COAL MINING OPERATIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part10.xml,21—FLAME SAFETY LAMPS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part24.xml,44—RULES OF PRACTICE FOR PETITIONS FOR MODIFICATION OF MANDATORY SAFETY STANDARDS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part25.xml,45—INDEPENDENT CONTRACTORS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part17.xml,731—SUBMISSION OF STATE PROGRAMS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol2-part22.xml,243—APPEALS—ROYALTY MANAGEMENT PROGRAM</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part112.xml,947—WASHINGTON</HD>,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CFR-1997/title-30/CFR-1997-title30-vol3-part68.xml,875—NONCOAL RECLAMATION</HD>,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol3-part81.xml,903—ARIZONA</HD>,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CFR-1997/title-30/CFR-1997-title30-vol2-part23.xml,250—OIL AND GAS AND SULPHUR OPERATIONS IN THE OUTER CONTINENTAL SHELF</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-30/CFR-1997-title30-vol1-part22.xml,41—NOTIFICATION OF LEGAL IDENTITY</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
